Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Customer_Rating
TX10114,2025-07-04,CUST1268,46,Female,Clothing,4,673.3,2693.2,PayPal,5
TX10664,2025-08-07,CUST1793,47,Male,Electronics,2,466.16,932.32,Cash,2
TX10449,2025-02-18,CUST1266,65,Female,Clothing,3,278.11,834.33,PayPal,4
TX11140,2025-01-05,CUST1720,61,Male,Electronics,10,245.12,2451.2,Credit Card,3
TX10552,2025-12-06,CUST1456,30,Female,Clothing,8,461.36,3690.88,PayPal,3
TX10777,2025-06-18,CUST1219,61,Female,Books,7,319.0,2233.0,Credit Card,4
TX10946,2025-08-13,CUST1626,29,Female,Home & Kitchen,9,208.89,1880.01,Credit Card,4
TX10334,2026-03-26,CUST1292,18,Female,Books,6,33.24,199.44,Credit Card,5
TX10501,2025-07-10,CUST1710,22,Female,Home & Kitchen,2,228.3,456.6,Cash,5
TX11093,2025-04-04,CUST1938,24,Unknown,Home & Kitchen,1,145.58,145.58,Cash,1
TX10350,2025-07-25,CUST1502,61,Unknown,Home & Kitchen,9,186.45,1678.05,Credit Card,1
TX10146,2025-08-22,CUST1204,32,Unknown,Books,2,182.7,365.4,Credit Card,1
TX10546,2026-03-04,CUST1125,34,Female,Books,5,204.56,1022.8,Credit Card,4
TX10429,2025-12-20,CUST1138,19,Female,Books,6,99.56,597.36,Debit Card,1
TX10727,2026-02-14,CUST1873,46,Female,Books,9,254.8,2293.2,Credit Card,5
TX10758,2025-11-29,CUST1075,46,Female,Clothing,6,173.32,1039.92,PayPal,1
