Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Customer_Rating
TX10433,09-29-2025,CUST1105,41.0,Male,Electronics & Accessories,6.0,174.45,759.04,Debit Card,2.0
TX10866,2025-07-31,CUST1081,27.0,Unknown,ELEC,0.0,479.1,0.0,CASH,2.0
TX11080,22/03/2026,CUST1335,60.0,Unknown,Electronics & Accessories,8.0,233.89,1871.12,Debit Card,3.0
TX10000,12/03/2025,CUST1676,18.0,F,Books,3.0,338.77,678.66,Cash,-5.0
TX10338,"June 25, 2025",CUST1302,19.0,male,Electronics,6.0,155.43,,Debit Card,1.0
TX10973,"October 19, 2025",CUST1313,49.0,M,Clothing,3.0,394.19,1182.57,CASH,3.0
TX10262,03-15-2025,CUST1456,,Unknown,Books,9.0,339.76,3057.84,PayPal,2.0
TX10257,18/03/2026,CUST1617,59.0,Male,Electronics,3.0,280.2,840.6,PayPal,5.0
TX11090,2026-02-03,CUST1734,47.0,male,Books,10.0,308.19,3081.9,paypal,3.0
TX10141,09-07-2025,CUST1436,62.0,male,electronics,4.0,470.58,1882.32,Cash,1.0
TX10995,20/11/2025,CUST1170,45.0,Male,Home & Kitchen,7.0,96.74,677.18,CASH,3.0
TX10175,2025-06-10,CUST1706,47.0,F,Electronics & Accessories,7.0,472.08,3304.56,Credit Card,3.0
TX10161,"January 03, 2025",CUST1454,53.0,F,BOOKS,9.0,297.94,2681.46,credit card,5.0
TX10493,21/05/2025,,42.0,Male,Reading Material,9.0,,,Debit Card,4.0
TX10118,25/01/2026,CUST1457,29.0,female,KITCHEN,1.0,457.57,457.57,E-Wallet,1.0
TX10490,23/10/2025,CUST1043,,Unknown,clothing,9.0,368.39,3315.51,PayPal,5.0
TX10629,2025-09-08,CUST1744,64.0,M,Books,3.0,74.63,223.89,credit card,1.0
TX10743,"March 08, 2025",CUST1890,50.0,male,ELEC,6.0,179.84,1079.04,Cash,16.0
TX10229,"November 21, 2025",CUST1933,52.0,Male,Home,6.0,248.19,1489.14,credit card,10.0
TX10039,"July 26, 2025",CUST1361,20.0,Male,Home & Kitchen,6.0,166.29,,PayPal,5.0
TX11000,"September 02, 2025",CUST1629,-6.0,F,BOOKS,7.0,71.95,503.65,credit card,3.0
TX10663,2025-01-03,CUST1445,41.0,male,BOOKS,7.0,79.35,555.45,,2.0
TX10001,01/10/2025,CUST1281,48.0,Male,Electronics & Accessories,6.0,189.91,1139.46,,5.0
TX11086,01-10-2026,CUST1654,130.0,Female,BOOKS,2.0,358.05,716.1,E-Wallet,2.0
TX11104,01-08-2025,CUST1810,64.0,FEMALE,KITCHEN,8.0,369.82,2958.56,Credit Card,3.0
TX10330,23/01/2026,CUST1970,66.0,male,Home,4.0,205.66,822.64,Debit Card,2.0
TX10765,2025-01-10,CUST1058,47.0,Unknown,Electronics,9.0,450.25,4052.25,Credit Card,3.0
TX10022,17/11/2025,CUST1076,51.0,MALE,clothing,8.0,475.81,3806.48,paypal,20.0
TX10407,04-26-2025,CUST1687,23.0,male,books,2.0,113.52,227.04,CASH,1.0
TX11129,09/06/2025,,58.0,FEMALE,,5.0,425.33,2126.65,Credit Card,2.0
TX10611,2029-12-31,CUST1415,60.0,F,electronics,7.0,97.04,679.28,Debit Card,
TX10217,09-15-2025,CUST1372,58.0,FEMALE,KITCHEN,4.0,284.4,1137.6,paypal,
TX11039,2025-03-27,,55.0,MALE,Books,,,,credit card,2.0
TX10365,2026-02-26,CUST1820,,M,ELEC,-4.0,12.48,-49.92,credit card,3.0
TX11025,06-02-2025,CUST1767,52.0,M,Clothing,1.0,264.88,264.88,CASH,2.0
TX10539,08-22-2025,CUST1695,48.0,MALE,Reading Material,4.0,-13.24,-52.96,paypal,5.0
TX10006,11/08/2025,CUST1163,48.0,M,Home & Kitchen,2.0,,,E-Wallet,
TX10929,"June 25, 2025",,39.0,Male,BOOKS,8.0,127.78,1022.24,Cash,2.0
TX10323,03/07/2025,CUST1031,69.0,M,Apparel,-2.0,215.65,-431.3,Debit Card,4.0
TX10890,"March 26, 2025",CUST1146,28.0,F,BOOKS,-2.0,467.64,-935.28,Debit Card,4.0
TX10601,10/01/2025,CUST1869,56.0,Female,Home,10.0,399.47,2526.4,paypal,4.0
TX10228,25/04/2025,CUST1622,64.0,MALE,Clothing,7.0,245.92,1721.44,CASH,2.0
TX10696,2025-04-19,CUST1694,34.0,FEMALE,Electronics & Accessories,5.0,182.2,911.0,PayPal,2.0
TX10010,29/10/2025,CUST1800,48.0,Unknown,ELEC,10.0,352.03,3520.3,E-Wallet,4.0
TX11099,03-05-2025,CUST1448,54.0,Male,home,0.0,,,paypal,3.0
TX10234,2025-12-31,CUST1035,36.0,FEMALE,Electronics,,487.62,,,1.0
TX10023,2029-12-31,CUST1129,57.0,Female,Home & Kitchen,8.0,423.48,3387.84,paypal,5.0
TX11133,2026-01-30,CUST1068,49.0,Male,ELEC,-2.0,63.51,-127.02,credit card,2.0
TX10514,2025-11-01,CUST1241,50.0,Female,books,1.0,52.23,52.23,credit card,
TX11083,2025-12-05,CUST1797,68.0,Male,CLOTHES,8.0,49.63,397.04,CASH,2.0
TX10958,2025-12-01,CUST1660,26.0,Male,home,7.0,374.5,2621.5,CASH,3.0
TX10781,2025-01-25,CUST1375,35.0,Female,Apparel,2.0,410.3,820.6,E-Wallet,2.0
TX10788,"August 02, 2025",CUST1370,18.0,female,electronics,10.0,36.09,360.9,CASH,4.0
TX10130,2025-07-14,CUST1392,,Female,Reading Material,,107.81,,Credit Card,2.0
TX10864,10-08-2025,CUST1972,55.0,MALE,books,-2.0,44.73,,PayPal,2.0
TX10327,31/08/2025,CUST1580,60.0,MALE,clothing,344.0,163.82,56354.08,PayPal,2.0
TX10313,2025-04-16,CUST1033,,male,electronics,8.0,478.92,3831.36,Credit Card,3.0
TX10224,"June 04, 2025",CUST1619,68.0,M,clothing,2.0,353.32,706.64,CASH,5.0
TX10096,2025-12-05,CUST1157,49.0,Unknown,Home & Kitchen,9.0,17796.05,160164.45,Cash,2.0
TX10186,12-06-2025,CUST1695,51.0,Unknown,,4.0,394.75,1579.0,Credit Card,4.0
TX11010,,CUST1460,39.0,Male,books,2.0,170.34,340.68,PayPal,5.0
TX11043,2025-08-03,CUST1971,-13.0,male,Home & Kitchen,6.0,407.26,2443.56,paypal,5.0
TX10283,2025-09-19,CUST1379,,FEMALE,Home,8.0,288.07,2304.56,Credit Card,
TX10082,2025-05-25,CUST1380,49.0,F,Apparel,5.0,300.62,1503.1,credit card,3.0
TX10741,2026-02-06,CUST1454,44.0,,,8.0,433.95,3471.6,PayPal,2.0
TX10817,12/09/2025,CUST1781,33.0,M,ELEC,7.0,74.44,521.08,paypal,5.0
TX10877,08/11/2025,CUST1078,64.0,male,BOOKS,,478.71,,CASH,
TX10538,02-03-2026,CUST1587,31.0,FEMALE,Home,1.0,212.58,212.58,PayPal,-1.0
TX11103,,CUST1140,40.0,Female,Reading Material,0.0,480.07,0.0,paypal,1.0
TX11149,"July 03, 2025",CUST1542,34.0,Female,Electronics,9.0,262.19,2359.71,credit card,2.0
TX10505,01/06/2025,CUST1375,25.0,male,Home,5.0,242.33,1211.65,paypal,
TX10285,"January 21, 2025",CUST1407,47.0,female,BOOKS,7.0,407.36,2851.52,Credit Card,3.0
TX10542,"April 17, 2025",CUST1321,37.0,Female,Reading Material,9.0,451.83,4250.5,CASH,5.0
TX10292,19/06/2025,CUST1665,66.0,M,clothing,1.0,44.65,44.65,PayPal,5.0
TX10939,2025-01-02,CUST1285,149.0,Unknown,Home & Kitchen,2.0,32.25,64.5,,3.0
TX10810,2025-12-10,,63.0,M,ELEC,8.0,285.13,2281.04,credit card,4.0
TX11022,N/A,CUST1983,34.0,M,KITCHEN,8.0,118.67,949.36,Credit Card,1.0
TX10435,2025-03-18,CUST1116,45.0,male,KITCHEN,3.0,239.45,718.35,credit card,4.0
TX10644,2026-02-04,CUST1026,69.0,male,Home,10.0,485.7,4857.0,Credit Card,5.0
TX10050,2026-01-06,CUST1753,61.0,Female,BOOKS,2.0,366.9,733.8,Debit Card,4.0
TX10432,12/05/2025,,51.0,MALE,,2.0,266.77,533.54,Credit Card,2.0
TX10135,08-22-2025,CUST1511,20.0,male,clothing,8.0,128.56,1028.48,CASH,1.0
TX10548,"May 16, 2025",CUST1530,52.0,Female,books,7.0,84.18,589.26,credit card,4.0
TX10821,,CUST1396,45.0,M,Electronics,3.0,208.76,626.28,Credit Card,1.0
TX10646,21/02/2026,CUST1935,59.0,M,home,1.0,277.38,277.38,credit card,1.0
TX10065,2026-03-24,CUST1575,39.0,FEMALE,Reading Material,4.0,220.34,740.6,Credit Card,5.0
TX10469,03-13-2026,CUST1120,69.0,MALE,Books,10.0,278.5,2785.0,Debit Card,
TX10114,07-04-2025,CUST1268,,Female,Clothing,4.0,99680.03,398720.12,PayPal,5.0
TX10664,2025-08-07,CUST1793,47.0,male,Electronics & Accessories,2.0,466.16,932.32,Cash,2.0
TX10449,2025-02-18,CUST1266,65.0,female,CLOTHES,3.0,278.11,834.33,paypal,4.0
TX11140,05/01/2025,CUST1720,61.0,M,Electronics & Accessories,10.0,-35.69,-356.9,Credit Card,3.0
TX10552,06/12/2025,CUST1456,30.0,female,clothing,8.0,461.36,3690.88,PayPal,19.0
TX10777,06-18-2025,CUST1219,61.0,FEMALE,Books,7.0,319.0,2233.0,Credit Card,4.0
TX10946,08-13-2025,CUST1626,29.0,FEMALE,KITCHEN,9.0,208.89,1880.01,credit card,4.0
TX10334,2026-03-26,CUST1292,18.0,female,books,6.0,33.24,199.44,credit card,5.0
TX10501,07-10-2025,CUST1710,22.0,F,Home & Kitchen,2.0,228.3,460.21,CASH,5.0
TX11093,2025-04-04,CUST1938,24.0,Unknown,KITCHEN,1.0,145.58,145.58,Cash,1.0
TX10350,"July 25, 2025",CUST1502,61.0,Unknown,Home,9.0,186.45,1678.05,credit card,1.0
TX10146,08-22-2025,CUST1204,32.0,Unknown,Books,2.0,182.7,365.4,credit card,1.0
TX10546,"March 04, 2026",CUST1125,34.0,FEMALE,Books,5.0,204.56,1022.8,credit card,4.0
TX10429,"December 20, 2025",CUST1138,19.0,FEMALE,BOOKS,6.0,99.56,597.36,Debit Card,1.0
TX10727,"February 14, 2026",CUST1873,,F,BOOKS,9.0,,,credit card,5.0
TX10758,29/11/2025,CUST1075,147.0,F,clothing,0.0,173.32,0.0,paypal,1.0
TX10135,08-22-2025,CUST1511,20.0,male,clothing,8.0,128.56,1028.48,CASH,1.0
TX10564,2025-01-31,CUST1127,63.0,Female,Electronics,2.0,,,E-Wallet,5.0
TX10702,2026-03-23,CUST1931,34.0,M,electronics,1.0,368.08,368.08,PayPal,2.0
TX10070,09-03-2025,CUST1795,34.0,Female,Electronics & Accessories,-4.0,265.56,,CASH,2.0
TX10263,2025-07-07,CUST1406,-13.0,Female,,8.0,35.99,287.92,E-Wallet,
TX11086,01-10-2026,CUST1654,130.0,Female,BOOKS,2.0,358.05,716.1,E-Wallet,2.0
TX11134,2025-04-05,CUST1383,30.0,female,Home,3.0,298.61,895.83,E-Wallet,4.0
TX11060,03-15-2026,CUST1536,41.0,M,Home & Kitchen,6.0,424.93,2549.58,paypal,12.0
TX10921,11-02-2025,,,MALE,Home & Kitchen,5.0,396.87,1984.35,Credit Card,4.0
TX10036,"March 31, 2025",CUST1492,64.0,FEMALE,Books,4.0,277.89,1111.56,paypal,4.0
TX10801,17/08/2025,CUST1239,56.0,Female,Reading Material,8.0,256.24,2049.92,credit card,4.0
TX10684,09-13-2025,CUST1346,66.0,MALE,CLOTHES,8.0,195.93,1567.44,credit card,19.0
TX10916,10-26-2025,CUST1077,65.0,male,Electronics,6.0,187.12,1122.72,credit card,
TX10440,2025-10-30,CUST1619,37.0,FEMALE,Electronics & Accessories,0.0,207.01,0.0,Cash,1.0
TX10894,"December 11, 2025",CUST1607,54.0,Male,CLOTHES,10.0,394.2,3942.0,PayPal,4.0
TX10028,"March 31, 2025",CUST1465,28.0,Female,Electronics & Accessories,-3.0,201.39,-604.17,Debit Card,
TX10557,06-28-2025,CUST1439,37.0,F,Reading Material,-4.0,375.95,-1503.8,,-4.0
TX11004,"November 23, 2025",CUST1349,59.0,female,Home & Kitchen,0.0,229.8,0.0,Debit Card,3.0
TX10682,09-29-2025,,52.0,M,ELEC,4.0,177.45,709.8,PayPal,4.0
TX10747,"March 27, 2025",CUST1648,54.0,M,home,,178.23,,Credit Card,5.0
